InvoiceNo,InvoiceDate,CustomerID,ProductID,Quantity,UnitPrice,Revenue,IsReturn
512387,2025-12-19,21668,10013,12,24.47,293.64,False
502646,2025-06-16,20303,10017,2,48.6,97.2,False
507513,2024-12-25,21023,10013,9,24.47,220.23,False
509161,2025-06-14,21234,10042,2,12.86,25.72,False
508621,2024-03-01,21224,10027,10,55.44,554.4,False
501498,2025-07-28,20133,10053,12,5.52,66.24,False
510991,2025-12-02,21471,10074,6,38.02,228.12,False
500622,2025-03-09,20028,10021,6,13.81,82.86,False
509486,2025-05-06,21286,10035,3,12.98,38.94,False
510452,2025-03-11,21432,10053,2,5.52,11.04,False
504903,2025-12-04,20601,10025,3,33.32,99.96,False
505477,2025-11-13,20686,10010,5,19.21,96.05,False
504571,2025-10-06,20562,10054,10,67.14,671.4,False
510373,2025-09-07,21395,10039,2,10.23,20.46,False
503332,2025-01-13,20423,10028,4,39.61,158.44,False
511238,2024-11-21,21560,10074,9,38.02,342.18,False
504615,2025-04-09,20594,10011,8,18.3,146.4,False
C511705,2024-01-16,21671,10073,-1,34.42,-34.42,True
513926,2025-03-27,21926,10041,7,8.14,56.98,False
508947,2024-11-26,21232,10035,7,12.98,90.86,False
C500712,2025-03-29,20038,10063,-2,26.77,-53.54,True
511989,2024-05-18,21694,10025,3,33.32,99.96,False
511243,2025-10-21,21513,10072,1,8.74,8.74,False
509328,2024-04-19,21318,10056,3,78.51,235.53,False
512941,2024-11-09,21805,10008,2,37.49,74.98,False
513304,2024-11-22,21855,10066,10,38.84,388.4,False
C506737,2025-04-17,20896,10010,-3,19.21,-57.63,True
512699,2024-05-28,21794,10039,2,10.23,20.46,False
507674,2025-02-12,21039,10023,7,7.42,51.94,False
500610,2024-01-09,20087,10009,1,25.31,25.31,False
507913,2025-11-20,21033,10078,12,84.38,1012.56,False
504447,2025-12-03,20536,10031,1,3.32,3.32,False
510709,2025-02-23,21471,10078,2,84.38,168.76,False
505923,2025-04-29,20778,10064,11,38.17,419.87,False
510691,2025-01-29,21472,10011,11,18.3,201.3,False
504135,2025-08-30,20505,10084,3,41.35,124.05,False
512127,2024-11-14,21688,10052,10,6.43,64.3,False
502621,2024-05-30,20354,10066,1,38.84,38.84,False
502952,2024-03-30,20410,10064,12,38.17,458.04,False
512643,2025-02-25,21747,10028,6,39.61,237.66,False
510320,2024-02-07,21470,10041,4,8.14,32.56,False
500780,2025-03-06,20051,10061,10,20.56,205.6,False
506589,2024-11-20,20896,10043,9,9.96,89.64,False
503025,2025-04-29,20364,10073,12,34.42,413.04,False
513120,2025-12-24,21772,10054,10,67.14,671.4,False
511358,2025-12-19,21521,10031,11,3.32,36.52,False
510868,2024-04-19,21538,10025,6,33.32,199.92,False
503364,2024-08-30,20447,10027,12,55.44,665.28,False
510426,2024-11-07,21446,10033,5,21.68,108.4,False
504299,2025-11-18,20517,10059,5,54.66,273.3,False
508893,2025-01-16,21217,10065,5,7.48,37.4,False
514140,2025-08-25,21935,10026,9,30.64,275.76,False
511486,2024-12-22,21591,10043,3,9.96,29.88,False
511103,2025-03-04,21526,10080,6,26.08,156.48,False
502517,2024-12-06,20312,10067,2,11.74,23.48,False
506583,2024-10-31,20898,10060,3,57.35,172.05,False
508226,2024-08-06,21145,10062,10,40.82,408.2,False
502260,2024-12-22,20273,10019,6,59.39,356.34,False
509281,2025-03-23,21263,10032,1,8.19,8.19,False
503989,2024-08-11,20539,10019,12,59.39,712.68,False
514242,2024-11-22,21989,10046,2,8.58,17.16,False
514316,2025-08-05,21963,10022,6,38.69,232.14,False
507672,2024-12-16,21047,10066,10,38.84,388.4,False
511757,2025-11-14,21583,10067,11,11.74,129.14,False
514016,2025-10-01,21912,10013,6,24.47,146.82,False
501653,2025-11-11,20140,10002,3,36.7,110.1,False
502941,2024-08-06,20390,10026,4,30.64,122.56,False
510455,2025-07-18,21414,10032,4,8.19,32.76,False
503365,2025-11-29,20382,10060,1,57.35,57.35,False
505399,2024-05-15,20753,10050,5,9.37,46.85,False
512566,2024-04-16,21781,10073,12,34.42,413.04,False
510096,2024-01-24,21440,10065,9,7.48,67.32,False
506414,2024-03-27,20905,10011,9,18.3,164.7,False
504575,2025-03-21,20591,10029,3,16.42,49.26,False
506263,2025-02-15,20837,10072,5,8.74,43.7,False
502316,2025-05-11,20261,10046,12,8.58,102.96,False
512016,2024-07-05,21691,10087,8,14.97,119.76,False
500947,2025-11-05,20040,10077,4,27.01,108.04,False
501931,2024-04-21,20261,10010,4,19.21,76.84,False
504331,2024-07-13,20592,10007,10,38.39,383.9,False
505809,2024-09-22,20793,10036,9,3.1,27.9,False
512458,2025-02-22,21721,10002,3,36.7,110.1,False
510502,2024-02-21,21494,10077,5,27.01,135.05,False
512927,2025-03-29,21783,10047,12,8.11,97.32,False
510268,2025-10-05,21376,10035,10,12.98,129.8,False
509794,2024-08-20,21367,10046,5,8.58,42.9,False
503733,2025-12-10,20433,10033,10,21.68,216.8,False
510793,2024-11-24,21496,10085,2,44.05,88.1,False
506509,2025-05-18,20859,10086,12,30.68,368.16,False
502731,2024-01-09,20390,10059,9,54.66,491.94,False
512474,2025-11-03,21687,10079,2,55.08,110.16,False
505133,2024-06-26,20709,10064,5,38.17,190.85,False
514257,2025-11-15,21940,10003,9,16.33,146.97,False
513193,2025-08-30,21799,10036,3,3.1,9.3,False
512133,2025-10-08,21642,10053,6,5.52,33.12,False
514400,2025-08-19,21973,10052,10,6.43,64.3,False
504706,2025-12-10,20572,10048,5,13.2,66.0,False
506352,2024-05-30,20887,10049,8,6.06,48.48,False
502823,2024-04-10,20390,10073,1,34.42,34.42,False
510943,2024-03-27,21552,10064,3,38.17,114.51,False
505928,2025-02-09,20790,10012,7,17.43,122.01,False
513616,2025-07-08,21867,10055,9,36.56,329.04,False
502863,2025-11-10,20313,10081,11,80.96,890.56,False
514680,2025-12-23,21995,10018,1,39.22,39.22,False
503076,2025-01-30,20384,10047,6,8.11,48.66,False
504820,2025-11-14,20592,10019,1,59.39,59.39,False
514110,2025-11-15,21919,10014,1,26.67,26.67,False
509468,2024-11-08,21309,10059,7,54.66,382.62,False
506880,2024-11-10,20939,10056,7,78.51,549.57,False
505754,2024-10-28,20780,10014,11,26.67,293.37,False
504451,2025-05-18,20565,10061,11,20.56,226.16,False
506787,2024-10-04,20931,10051,10,1.83,18.3,False
503608,2025-07-31,20434,10079,7,55.08,385.56,False
506814,2024-12-19,20924,10073,9,34.42,309.78,False
508466,2025-05-22,21138,10034,7,8.42,58.94,False
504552,2025-10-15,20558,10008,5,37.49,187.45,False
505354,2024-12-29,20714,10055,5,36.56,182.8,False
500398,2024-05-12,20039,10078,9,84.38,759.42,False
513154,2025-12-30,21776,10086,6,30.68,184.08,False
511242,2025-05-26,21534,10018,10,39.22,392.2,False
514454,2025-10-12,21973,10062,5,40.82,204.1,False
510430,2025-11-24,21392,10014,7,26.67,186.69,False
514561,2025-07-29,21999,10057,4,51.3,205.2,False
512079,2024-11-08,21682,10004,5,19.11,95.55,False
503285,2025-11-19,20372,10077,4,27.01,108.04,False
502836,2025-11-25,20307,10079,12,55.08,660.96,False
509904,2025-12-21,21313,10013,8,24.47,195.76,False
503426,2024-04-18,20475,10024,12,6.96,83.52,False
510749,2024-10-25,21494,10024,9,6.96,62.64,False
508756,2025-02-16,21193,10032,11,8.19,90.09,False
514474,2025-12-27,21965,10076,4,23.35,93.4,False
513604,2025-05-08,21874,10042,8,12.86,102.88,False
512349,2025-12-16,21663,10041,10,8.14,81.4,False
507097,2025-05-11,20944,10028,1,39.61,39.61,False
509979,2024-10-11,21386,10042,7,12.86,90.02,False
503389,2025-08-05,20402,10055,8,36.56,292.48,False
513474,2025-09-07,21838,10066,8,38.84,310.72,False
508501,2024-06-27,21190,10085,8,44.05,352.4,False
508923,2024-11-30,21228,10069,1,14.82,14.82,False
513463,2024-02-28,21916,10040,7,26.77,187.39,False
507055,2025-10-26,20914,10069,4,14.82,59.28,False
512854,2025-12-03,21737,10019,11,59.39,653.29,False
510636,2024-09-12,21484,10087,12,14.97,179.64,False
513288,2025-12-10,21798,10046,8,8.58,68.64,False
502433,2025-04-25,20280,10068,5,28.18,140.9,False
506436,2025-11-20,20822,10017,6,48.6,291.6,False
508902,2025-04-12,21206,10082,6,62.04,372.24,False
503760,2024-04-02,20525,10032,10,8.19,81.9,False
505457,2024-11-01,20737,10079,8,55.08,440.64,False
512574,2025-01-22,21742,10039,5,10.23,51.15,False
512705,2025-02-10,21758,10078,3,84.38,253.14,False
511406,2025-01-09,21577,10004,10,19.11,191.1,False
503472,2024-07-29,20467,10039,12,10.23,122.76,False
512222,2024-11-04,21703,10068,5,28.18,140.9,False
501407,2024-07-15,20174,10058,2,52.35,104.7,False
506152,2025-11-09,20783,10046,4,8.58,34.32,False
501669,2024-11-21,20193,10003,9,16.33,146.97,False
504141,2024-05-17,20573,10068,10,28.18,281.8,False
511499,2025-08-23,21558,10029,9,16.42,147.78,False
504056,2025-11-27,20481,10036,1,3.1,3.1,False
C507329,2025-05-12,20977,10019,-3,59.39,-178.17,True
512485,2024-10-25,21742,10086,4,30.68,122.72,False
504077,2024-11-21,20537,10051,3,1.83,5.49,False
513317,2025-03-27,21839,10040,2,26.77,53.54,False
508087,2024-01-24,21153,10083,1,56.44,56.44,False
505706,2025-07-22,20735,10041,5,8.14,40.7,False
508958,2024-05-11,21262,10019,7,59.39,415.73,False
512601,2024-12-24,21750,10006,1,8.19,8.19,False
504604,2024-02-10,20653,10015,1,28.48,28.48,False
505412,2024-03-19,20763,10047,6,8.11,48.66,False
501739,2025-10-09,20157,10054,3,67.14,201.42,False
506670,2025-02-09,20896,10037,5,25.41,127.05,False
504692,2024-03-06,20662,10001,2,41.2,82.4,False
508054,2024-05-10,21133,10039,8,10.23,81.84,False
509339,2025-09-23,21245,10058,9,52.35,471.15,False
503810,2025-12-17,20443,10022,1,38.69,38.69,False
505064,2024-11-21,20678,10022,10,38.69,386.9,False
504273,2025-06-19,20535,10016,1,59.75,59.75,False
501502,2024-11-29,20168,10071,10,27.84,278.4,False
504370,2025-10-01,20534,10031,2,3.32,6.64,False
509679,2024-06-01,21362,10057,5,51.3,256.5,False
503775,2024-05-15,20521,10021,4,13.81,55.24,False
506477,2025-10-29,20831,10023,2,7.42,14.84,False
507920,2025-12-04,21032,10037,7,25.41,177.87,False
500218,2024-03-26,20020,10040,1,26.77,26.77,False
502112,2025-12-06,20202,10014,7,26.67,186.69,False
501363,2025-11-08,20099,10087,10,14.97,149.7,False
511228,2024-11-04,21561,10078,8,84.38,675.04,False
504803,2025-12-02,20587,10077,8,27.01,216.08,False
502558,2024-04-25,20350,10015,8,28.48,227.84,False
502877,2025-06-02,20338,10041,11,8.14,89.54,False
506360,2024-05-31,20888,10051,12,1.83,21.96,False
501780,2024-11-06,20211,10041,7,8.14,56.98,False
509486,2025-05-20,21284,10058,9,52.35,471.15,False
510316,2025-03-15,21412,10037,1,25.41,25.41,False
502628,2025-11-27,20277,10015,12,28.48,341.76,False
514467,2025-11-01,21972,10006,6,8.19,49.14,False
506037,2024-11-07,20819,10014,10,26.67,266.7,False
512154,2025-04-09,21671,10050,2,9.37,18.74,False
508182,2024-10-27,21127,10080,4,26.08,104.32,False
512550,2024-12-15,21744,10016,10,59.75,597.5,False
508288,2025-08-11,21101,10044,10,11.38,113.8,False
505022,2025-07-24,20637,10003,7,16.33,114.31,False
513061,2025-07-20,21786,10005,9,40.32,362.88,False
512702,2024-05-10,21797,10082,10,62.04,620.4,False
511173,2024-07-02,21571,10015,1,28.48,28.48,False
509559,2024-06-14,21343,10071,3,27.84,83.52,False
501712,2024-01-26,20242,10079,4,55.08,220.32,False
510781,2024-03-19,21530,10009,12,25.31,303.72,False
512252,2025-08-13,21667,10020,4,16.84,67.36,False
509486,2025-02-18,21297,10045,1,2.28,2.28,False
508383,2025-11-21,21100,10043,5,9.96,49.8,False
509502,2024-09-26,21320,10007,6,38.39,230.34,False
509828,2024-12-02,21357,10079,7,55.08,385.56,False
502256,2025-12-10,20222,10068,11,28.18,309.98,False
502593,2024-12-26,20320,10015,9,28.48,256.32,False
504512,2025-09-05,20558,10013,10,24.47,244.7,False
506954,2024-12-19,20944,10007,9,38.39,345.51,False
505793,2024-11-29,20781,10083,3,56.44,169.32,False
509890,2024-04-07,21400,10058,7,52.35,366.45,False
509149,2025-09-08,21220,10001,1,41.2,41.2,False
511700,2025-06-26,21595,10044,9,11.38,102.42,False
503225,2024-09-28,20423,10038,1,7.17,7.17,False
511293,2024-01-17,21612,10067,10,11.74,117.4,False
503616,2025-05-09,20447,10011,5,18.3,91.5,False
503584,2025-06-30,20435,10002,7,36.7,256.9,False
513079,2024-09-26,21831,10049,4,6.06,24.24,False
C512299,2025-10-06,21666,10032,-3,8.19,-24.57,True
501570,2024-04-17,20210,10060,10,57.35,573.5,False
508008,2024-02-26,21137,10071,6,27.84,167.04,False
513377,2024-02-26,21904,10048,7,13.2,92.4,False
509660,2024-10-28,21338,10055,3,36.56,109.68,False
507882,2024-03-11,21117,10046,5,8.58,42.9,False
512274,2024-12-19,21704,10084,11,41.35,454.85,False
508353,2024-01-10,21193,10046,6,8.58,51.48,False
506315,2025-10-07,20811,10083,11,56.44,620.84,False
513143,2024-12-06,21830,10078,7,84.38,590.66,False
513366,2025-05-08,21840,10079,9,55.08,495.72,False
513637,2025-11-25,21850,10032,5,8.19,40.95,False
512694,2024-12-26,21763,10056,8,78.51,628.08,False
504071,2025-03-07,20521,10022,2,38.69,77.38,False
511978,2025-11-04,21616,10008,6,37.49,224.94,False
504793,2024-11-02,20642,10010,5,19.21,96.05,False
505819,2025-05-21,20760,10019,5,59.39,296.95,False
508265,2024-06-08,21159,10070,7,35.47,248.29,False
508117,2025-12-26,21057,10074,3,38.02,114.06,False
512590,2024-09-06,21764,10058,1,52.35,52.35,False
503152,2025-12-31,20347,10047,5,8.11,40.55,False
508846,2025-04-19,21197,10038,12,7.17,86.04,False
511350,2025-12-25,21519,10066,8,38.84,310.72,False
506852,2025-12-07,20879,10031,9,3.32,29.88,False
512793,2024-11-22,21782,10044,10,11.38,113.8,False
510901,2025-01-15,21504,10072,9,8.74,78.66,False
502566,2024-11-15,20322,10038,3,7.17,21.51,False
502255,2024-05-14,20304,10074,12,38.02,456.24,False
510599,2024-06-25,21490,10045,8,2.28,18.24,False
505428,2024-05-30,20755,10065,10,7.48,74.8,False
509809,2024-04-03,21389,10028,1,39.61,39.61,False
511005,2024-12-24,21522,10060,3,57.35,172.05,False
500941,2025-03-06,20074,10061,10,20.56,205.6,False
510446,2025-07-09,21414,10084,8,41.35,330.8,False
513386,2025-07-09,21834,10008,3,37.49,112.47,False
512111,2025-07-01,21653,10040,8,26.77,214.16,False
507221,2025-05-30,20959,10067,12,11.74,140.88,False
507174,2025-06-01,20952,10084,5,41.35,206.75,False
503937,2024-06-20,20539,10054,7,67.14,469.98,False
507330,2024-12-24,20997,10013,9,24.47,220.23,False
500495,2024-03-16,20061,10059,5,54.66,273.3,False
503140,2025-03-21,20386,10068,10,28.18,281.8,False
511461,2025-06-04,21564,10084,10,41.35,413.5,False
504425,2024-03-05,20624,10052,9,6.43,57.87,False
C505243,2025-06-02,20676,10064,-3,38.17,-114.51,True
509858,2024-03-27,21397,10061,6,20.56,123.36,False
507535,2024-12-19,21027,10002,5,36.7,183.5,False
506797,2025-07-14,20892,10027,11,55.44,609.84,False
503011,2024-10-15,20390,10055,3,36.56,109.68,False
505305,2025-06-29,20681,10056,8,78.51,628.08,False
508838,2024-12-13,21214,10033,9,21.68,195.12,False
508602,2024-01-07,21229,10052,10,6.43,64.3,False
506232,2025-11-05,20795,10073,3,34.42,103.26,False
509779,2024-09-16,21361,10085,5,44.05,220.25,False
511563,2024-09-29,21614,10053,11,5.52,60.72,False
501547,2024-09-02,20187,10081,10,80.96,809.6,False
509911,2025-08-10,21333,10063,12,26.77,321.24,False
510134,2024-04-06,21435,10072,4,8.74,34.96,False
510155,2024-02-24,21444,10066,1,38.84,38.84,False
504636,2025-10-01,20572,10030,1,9.68,9.68,False
503769,2024-09-12,20503,10019,12,59.39,712.68,False
506813,2025-11-19,20876,10015,7,28.48,199.36,False
501398,2025-05-24,20128,10040,3,26.77,80.31,False
504808,2025-06-29,20610,10039,8,10.23,81.84,False
512636,2024-11-19,21760,10083,2,56.44,112.88,False
512391,2025-12-09,21670,10080,7,26.08,182.56,False
513670,2025-07-27,21872,10060,1,57.35,57.35,False
500512,2024-05-07,20056,10072,1,8.74,8.74,False
509474,2025-04-10,21288,10060,8,57.35,458.8,False
501124,2024-12-13,20112,10032,10,8.19,81.9,False
513303,2025-02-06,21844,10001,2,41.2,82.4,False
507517,2024-09-29,21036,10077,2,27.01,54.02,False
510237,2024-12-19,21413,10019,7,59.39,415.73,False
503659,2025-02-08,20466,10059,2,54.66,109.32,False
508480,2024-01-04,21212,10036,4,3.1,12.4,False
512498,2025-11-20,21688,10081,9,80.96,728.64,False
506180,2024-11-10,20839,10084,9,41.35,372.15,False
511796,2025-12-09,21585,10031,7,3.32,23.24,False
505482,2025-05-20,20712,10004,3,19.11,57.33,False
503597,2025-03-09,20453,10081,9,80.96,728.64,False
507217,2024-12-30,20980,10046,12,8.58,102.96,False
509923,2024-12-27,21367,10011,7,18.3,128.1,False
503736,2025-09-20,20445,10035,6,12.98,77.88,False
507701,2025-02-04,21044,10051,9,1.83,16.47,False
506407,2025-02-26,20856,10035,12,12.98,155.76,False
512573,2025-07-15,21717,10054,7,67.14,469.98,False
507586,2025-04-26,21016,10037,8,25.41,203.28,False
500302,2024-03-26,20032,10062,1,40.82,40.82,False
500974,2025-06-24,20063,10028,5,39.61,198.05,False
507458,2024-12-19,21016,10065,4,7.48,29.92,False
506137,2025-09-20,20788,10052,11,6.43,70.73,False
501320,2024-12-27,20138,10039,4,10.23,40.92,False
503999,2024-01-24,20569,10055,7,36.56,255.92,False
C505440,2025-09-30,20687,10055,-3,36.56,-109.68,True
509360,2025-04-29,21269,10010,6,19.21,115.26,False
503620,2025-12-09,20417,10071,3,27.84,83.52,False
511888,2025-06-11,21624,10007,9,38.39,345.51,False
509971,2024-11-28,21378,10009,6,25.31,151.86,False
509038,2025-03-18,21229,10019,3,59.39,178.17,False
510244,2024-10-24,21422,10042,3,12.86,38.58,False
509991,2025-12-03,21328,10051,11,1.83,20.13,False
502074,2025-12-10,20196,10012,1,17.43,17.43,False
508858,2024-09-26,21228,10066,10,38.84,388.4,False
503136,2024-10-14,20408,10067,12,11.74,140.88,False
504286,2025-12-03,20513,10044,10,11.38,113.8,False
511432,2024-12-24,21583,10077,12,27.01,324.12,False
505468,2024-07-23,20753,10015,4,28.48,113.92,False
511668,2025-11-09,21571,10039,2,10.23,20.46,False
512537,2025-12-22,21689,10035,3,12.98,38.94,False
503565,2024-03-20,20499,10033,6,21.68,130.08,False
513389,2024-05-25,21893,10002,7,36.7,256.9,False
506893,2025-10-18,20892,10068,11,28.18,309.98,False
503211,2025-11-08,20363,10014,1,26.67,26.67,False
504416,2025-03-16,20569,10077,10,27.01,270.1,False
500697,2025-07-04,20022,10061,5,20.56,102.8,False
503000,2025-08-29,20343,10008,3,37.49,112.47,False
513649,2024-07-14,21923,10056,3,78.51,235.53,False
502178,2024-04-16,20297,10045,2,2.28,4.56,False
512043,2024-01-11,21720,10065,9,7.48,67.32,False
509941,2025-12-16,21319,10078,4,84.38,337.52,False
C508859,2024-12-20,21216,10064,-2,38.17,-76.34,True
512841,2025-05-15,21764,10014,11,26.67,293.37,False
511505,2024-03-15,21634,10026,3,30.64,91.92,False
507428,2024-07-02,21036,10011,10,18.3,183.0,False
508686,2025-01-05,21189,10019,3,59.39,178.17,False
514446,2025-08-23,21979,10053,8,5.52,44.16,False
512740,2024-03-18,21810,10027,1,55.44,55.44,False
505290,2025-08-16,20672,10003,2,16.33,32.66,False
503822,2025-02-24,20487,10019,5,59.39,296.95,False
500713,2024-07-28,20073,10050,7,9.37,65.59,False
506775,2025-07-13,20889,10067,7,11.74,82.18,False
509386,2025-11-23,21243,10073,3,34.42,103.26,False
509607,2024-08-08,21342,10010,6,19.21,115.26,False
514483,2025-06-09,21995,10067,2,11.74,23.48,False
503720,2025-12-04,20432,10031,8,3.32,26.56,False
507563,2025-08-21,20996,10066,7,38.84,271.88,False
510574,2025-07-25,21430,10001,10,41.2,412.0,False
501697,2025-02-06,20186,10050,2,9.37,18.74,False
504249,2025-08-04,20525,10023,4,7.42,29.68,False
510913,2025-09-01,21473,10031,10,3.32,33.2,False
510472,2025-06-16,21421,10003,7,16.33,114.31,False
503107,2024-10-13,20404,10055,8,36.56,292.48,False
511265,2024-01-10,21609,10055,10,36.56,365.6,False
512781,2025-06-29,21749,10001,12,41.2,494.4,False
506409,2025-04-18,20849,10062,7,40.82,285.74,False
504935,2024-11-25,20659,10084,8,41.35,330.8,False
514193,2024-11-29,21981,10067,7,11.74,82.18,False
504147,2025-04-17,20526,10082,7,62.04,434.28,False
509147,2024-11-09,21263,10086,2,30.68,61.36,False
C505714,2025-09-24,20727,10011,-2,18.3,-36.6,True
511264,2025-11-04,21514,10085,10,44.05,440.5,False
508937,2024-08-24,21244,10035,9,12.98,116.82,False
500715,2025-03-04,20042,10085,5,44.05,220.25,False
501006,2024-09-14,20108,10043,2,9.96,19.92,False
501715,2024-05-20,20226,10040,6,26.77,160.62,False
514093,2024-08-21,21981,10078,3,84.38,253.14,False
510612,2025-10-20,21423,10027,2,55.44,110.88,False
504944,2025-01-22,20652,10001,5,41.2,206.0,False
513817,2025-09-07,21887,10015,4,28.48,113.92,False
504940,2025-12-20,20604,10055,11,36.56,402.16,False
509159,2025-01-02,21257,10046,5,8.58,42.9,False
506869,2024-04-17,20967,10002,8,36.7,293.6,False
513498,2025-12-24,21826,10044,3,11.38,34.14,False
507214,2025-04-18,20964,10038,10,7.17,71.7,False
501549,2025-12-24,20119,10086,7,30.68,214.76,False
505866,2024-11-11,20794,10063,2,26.77,53.54,False
512551,2024-03-11,21784,10061,11,20.56,226.16,False
506062,2025-06-30,20789,10005,9,40.32,362.88,False
512514,2024-08-24,21755,10027,3,55.44,166.32,False
501062,2025-10-11,20060,10070,5,35.47,177.35,False
509135,2024-12-02,21258,10077,8,27.01,216.08,False
